P60 FFSOL PMER T2M VV850 HautSoleil HOUR rayth FLSOLAIRE_D PRECIP CAPE_INS HU950 CouvTot
12.3737655102558 1.45297241210938 101755.25 292.420440673828 0.129392772912979 -9.30084807424512 20 8.13151629364128e-20 8.13151629364128e-20 0.0541818583598883 505.022979736328 100 B
2033.93770574829 4.9422 101650 287.85 -0.161846309900284 37.217678175175 16 319.113556213852 325000 8.13151629364128e-20 74.5240325927734 69.3236541748047 B
857.656621929602 1.0621 102200 281.32 -0.371978580951691 50.2292183506511 11 494.344671123433 155300 0.0966999999999994 10.1294612884521 94.1620635986328 C
2730.73537604457 5.8987 101360 297.06 -0.268460005521774 68.3874474123292 12 701.609607773517 3321000 8.13151629364128e-20 576 50.8009986877441 A
958.19346670043 2.7454 102270 298.03 -0.126562282443047 16.3035673162507 16 60.3301173008814 801000 8.13151629364128e-20 37.2129974365234 41.9162368774414 A
443.135477336034 5.9563 101520 285.1 0.193746611475945 18.8920032846968 14 89.2812800774007 970799.999999999 8.13151629364128e-20 7.71358013153076 70.3288269042969 B
85.8429982273993 0.82516998052597 102470 287.410003662109 0.22469000518322 13.2515838852259 6 53.7110074095849 114000 8.13151629364128e-20 8.13151629364128e-20 54.9860000610352 A
1931.85414028868 1.3763153553009 102067.3046875 292.960815429688 -0.000380001962184906 36.7363721789686 10 427.559257042332 1886735.07816145 8.13151629364128e-20 13.117283821106 60.3239097595215 A
6.28859224127133e-17 2.8841 101700 290.72 -0.228490859270096 -10.5539981156576 5 8.13151629364128e-20 8.13151629364128e-20 0.1035144 144.07470703125 87.9246215820312 B
221.954418840213 5.9955 99781 287.85 -0.163861155509949 21.0190690412583 14 119.62314034024 84100 3.032 287.970764160156 79.5374069213867 C
1971.29551785262 2.7360999584198 101910 290.640014648438 0.051511999219656 47.5855176717317 9 512.564738074464 2733736.59000505 8.13151629364128e-20 24 63.140998840332 A
1168.54748037478 2.39490008354187 101660 289.769989013672 -0.173370003700256 28.685839122448 9 312.809190876321 1036596.06779482 8.13151629364128e-20 9 68.6380004882813 C
1655.7644973411 1.6509 101640 299.9 -0.32769900560379 41.6115643955636 11 489.089019613595 2509000 8.13151629364128e-20 57.5040321350098 34.221061706543 A
1119.05241833376 1.2508 101260 270.83 -0.0587471649050713 27.4278110806401 11 174.692685790412 929199.999999999 0.00487999999999999 11.0206966400146 97.7390365600586 B
0.773360344390985 0.87533 102400 280.05 -0.331452548503876 2.78124341363071 8 1.09872726420373 2200 0.0507 10.1333332061768 98.6482391357422 C
10.8270448214738 2.711 103500 276.63 0.088212251663208 -5.65636808645865 17 8.13151629364128e-20 2000 8.13151629364128e-20 8.13151629364128e-20 44.7339553833008 A
6.28859224127133e-17 1.0554 101520 281.72 -0.0363025702536106 -3.55788826419161 7 0.0124446021279833 4600 8.13151629364128e-20 8.13151629364128e-20 95.5292816162109 B
6.28859224127133e-17 4.1299 101440 288.26 -0.232240006327629 -11.0439029736453 21 8.13151629364128e-20 8.13151629364128e-20 0.8584 228 57.6310005187988 B
456.282603190681 1.36580002307892 102090 281.010009765625 -0.160089999437332 17.3981695511712 9 156.35283329061 277236.370186961 8.13151629364128e-20 8.13151629364128e-20 81.5770034790039 B
590.847303114713 2.26936173439026 102245.0625 293.244049072266 0.0555488094687462 25.5637283047679 7 203.155814891368 742695.031580618 0.00356073446927849 502.564239501953 95.0794448852539 A
0.773360344390985 2.30764126777649 101846.4609375 294.818206787109 -0.193406775593758 -8.14087934400148 20 8.13151629364128e-20 12799.8329178144 8.13151629364128e-20 8.13151629364128e-20 54.5625076293945 A
